,n_pyth,alpha,partition coefficient,fukuyama sugeno index,xie beni index,silhouette score,adjusted rand score,adjusted mutual info score,homogeneity,completeness,v measure
0,1,0.1,1.0,2987.999999111866,1.0,,,,,,
1,1,0.11836734693877551,1.0,2987.9998862614884,1.0,,,,,,
2,1,0.13673469387755102,1.0,2987.996689787559,1.0,0.4528209586768744,0.3463454780914266,0.36146043724875854,0.46912203898023225,0.2958969566633368,0.36289761281332666
3,1,0.15510204081632656,1.0,2987.9614355285103,1.0,0.20117949203503555,0.45343235515384867,0.5057730325156444,0.6249454633543323,0.42801845946132416,0.5080671591425344
4,1,0.17346938775510207,1.0,2987.7537205140247,1.0,0.15962907039400817,0.4430280075727603,0.49374799221894505,0.6456578519962872,0.4028590751238423,0.4961467352102556
5,1,0.19183673469387758,1.0,2986.960069883272,1.0,0.16267453161270165,0.3912165141827918,0.4567024770590153,0.5582324894274628,0.3898692844086837,0.4591019808056508
6,1,0.21020408163265308,1.0,2984.7323023448607,1.0,0.49451191525964594,0.44320275724377783,0.4968346572433133,0.6560361385427672,0.4012981425184024,0.4979807966841607
7,1,0.2285714285714286,1.0,2979.7404860045363,1.0,0.2415132929297256,0.44562431394307733,0.48516155535154665,0.5455754445620775,0.440222884338041,0.48726963474790264
8,1,0.2469387755102041,1.0,2970.2893005845726,1.0,0.13313126154864588,0.45646405084892544,0.5134596547164619,0.6547170067585674,0.42569793604235107,0.5159345126167968
9,1,0.2653061224489796,1.0,2954.554130606612,1.0,0.3359440970485838,0.338653867383145,0.4127747297093391,0.44500216024645545,0.38893207499954185,0.4150821641538149
10,1,0.2836734693877551,1.0,2930.849448760521,1.0,0.06540899669882287,0.2583378963886834,0.2876435266343454,0.31332503562839614,0.27071135133371854,0.29046355910406924
11,1,0.3020408163265306,1.0,2897.853006284755,1.0,0.14263589762351464,0.44787778299777437,0.49772692890444203,0.6318132287410917,0.4140258544300007,0.5002433282117341
12,1,0.3204081632653062,1.0,2854.7450755317777,1.0,0.23575731172450648,0.47532414358814656,0.5218749109346079,0.5933597183034419,0.4689255615105913,0.5238546450194952
13,1,0.3387755102040817,1.0,2801.256342485167,1.0,0.25347791472357784,0.46813597043909233,0.5160594350541338,0.590003639115626,0.46177930611770673,0.5180754685412657
14,1,0.3571428571428572,1.0,2737.639978216892,1.0,0.16720570441184957,0.44492431589250037,0.4890710528305092,0.6071779828254464,0.41277505382233587,0.49144993060510817
15,1,0.3755102040816327,1.0,2664.592518483307,1.0,0.20961162597400676,0.44190227036388185,0.4904147443832224,0.6229903986230104,0.40784847612120884,0.4929687673635421
16,1,0.3938775510204082,1.0,2583.1482849720205,1.0,0.21109543446778967,0.46028262144273413,0.5035101282051396,0.591310581245884,0.44163463747979825,0.5056284291797398
17,1,0.41224489795918373,1.0,2494.5674423462924,1.0,0.13744852366479277,0.4576922728347202,0.5185258783964227,0.659511356167289,0.43053146487413424,0.5209710752474002
18,1,0.43061224489795924,1.0,2400.2315888134167,1.0,0.5101721748463866,0.44205478699004996,0.4956506928933272,0.6516530525318253,0.4014073383962867,0.49679642236676325
19,1,0.44897959183673475,1.0,2301.5549206337746,1.0,0.18716370306369357,0.44676062527718835,0.49959572935999363,0.649682301370115,0.40896813538988924,0.5019586261170778
20,1,0.46734693877551026,1.0,2199.9143624078624,1.0,0.10147405241620057,0.44195976070847065,0.492634032384127,0.6415262561025574,0.4030044041187946,0.4950317236497094
